"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C176259","C67497",,"CDISC Glossary","health literacy",,"The degree to which an individual has the capacity to obtain, communicate, process, and understand basic health information and services to make health decisions. [After The Patient Protection and Affordable Care Act of 2010, Title V; After What is Health Literacy? Oct 23, 2019]. See also plain language writing.","Health Literacy","Glossary CT 2025-09-26"
"C142570","C67497",,"CDISC Glossary","health-related quality of life (HRQoL)",,"A multi-domain concept that represents the patient's general perception of the effect of illness and treatment on physical, psychological, and social aspects of life. NOTE: Claiming a statistical and meaningful improvement in HRQoL implies: (1) that all HRQoL domains that are important to interpreting change in how the clinical trial's population feels or functions as a result of the targeted disease and its treatment were measured; (2) that a general improvement was demonstrated; and (3) that no decrement was demonstrated in any domain. [FDA Clinical Outcome Assessment (COA) Glossary] Compare to quality of life (QoL).","Health-related Quality of Life","Glossary CT 2025-09-26"
"C21541","C67497",,"CDISC Glossary","healthcare facility",,"Any public or private entity or agency or medical or dental facility where healthcare services are provided or clinical trials are conducted. [After ICH E6; CIOMS Glossary of ICH terms and definitions]","Healthcare Facility","Glossary CT 2025-09-26"
"C16666","C67497",,"CDISC Glossary","healthcare provider",,"A person licensed, certified, or otherwise authorized or permitted by law to administer healthcare in the ordinary course of business or practice of a profession, including a healthcare facility. [HL7]","Health Care Provider","Glossary CT 2025-09-26"
"C49651","C67497",,"CDISC Glossary","healthy volunteer",,"A person with no significant health-related issues who agrees to participate as a subject in a clinical study. NOTE: This is often a healthy person in a Phase 1 trial. See also Phase 1. [After Patient Recruitment Healthy Volunteer, NIH Clinical Center, 05/18/2022, Webpage accessed 2023-03-30]","Healthy Subject","Glossary CT 2025-09-26"
"C27998","C67497",,"CDISC Glossary","hereditary",,"Transmitted from parent to child by genetic transmission. [After NCI]","Hereditary","Glossary CT 2025-09-26"
"C156650","C67497",,"CDISC Glossary","HIE (Health Information Exchange)",,"The mobilization of healthcare information electronically across organizations within a region or community. HIE provides the capability to electronically move clinical information between disparate healthcare information systems, while maintaining the meaning of the information being exchanged. The goal of HIE is to facilitate access to, and retrieval of, clinical data to provide safer, more timely, efficient, effective, equitable, and patient-centered care. [HITSP]","Health Information Exchange","Glossary CT 2025-09-26"
"C70665","C67497",,"CDISC Glossary","human subject","subject/trial subject","Individual who is or becomes a participant in research, either as a recipient of the test article or as a control. A subject may be either a healthy human or a patient. [21 CFR 50.3].  See also clinical research subject.","Human Study Subject","Glossary CT 2025-09-26"
"C142572","C67497",,"CDISC Glossary","Huriet Law",,"France's regulations covering the initiation and conduct of clinical trials.","Huriet Law","Glossary CT 2025-09-26"
"C142380","C67497",,"CDISC Glossary","HyperText Markup Language (HTML)",,"A specification of the W3C that provides markup of documents for display in a web browser. [HL7] Contrast to XML.","Hypertext Markup Language","Glossary CT 2025-09-26"
"C142573","C67497",,"CDISC Glossary","hypertext",,"Links in a document that permit browsers to jump immediately to another document. NOTE: In most browsers links are displayed as colored, underlined text.","Hypertext","Glossary CT 2025-09-26"
"C142574","C67497",,"CDISC Glossary","hypothesis to test",,"In a trial, a statement relating to the possible different effect of the interventions on an outcome. The null hypothesis of no such effect is amenable to explicit statistical evaluation by a hypothesis test, which generates a P value. [CONSORT Statement]","Hypothesis To Test","Glossary CT 2025-09-26"
"C171511","C67497",,"CDISC Glossary","immediately life-threatening disease or condition",,"A stage of disease in which there is reasonable likelihood that death will occur within a matter of months, or in which premature death is likely without early treatment. [21 CFR 312.300]","Immediately Life-Threatening Disorder","Glossary CT 2025-09-26"
"C12735","C67497",,"CDISC Glossary","immune system",,"A complex network of cells, chemicals, tissues, and organs that defends the body from infection and disease. NOTE: Bone marrow, thymus, lymphatic system, lymph nodes, spleen, and mucous membranes can be involved. [After NCI Thesaurus] See also antigen, antibody, autoimmunity.","Immune System","Glossary CT 2025-09-26"
"C142577","C67497",,"CDISC Glossary","impartial witness",,"A person who is independent of the trial, who cannot be unfairly influenced by people involved with the trial, who attends the informed consent process if the subject or the subject's legally acceptable representative cannot read, and who reads the informed consent form and any other written information supplied to the subject. [ICH]","Impartial Witness","Glossary CT 2025-09-26"
"C209465","C67497",,"CDISC Glossary","in vitro diagnostic device","Companion Diagnostic","A reagent, reagent product, calibrator, control material, kit, instrument, apparatus, piece of equipment, software or system, whether used alone or in combination, intended by the manufacturer to be used in vitro for the examination of specimens, including blood and tissue donations, derived from the human body, solely or principally for the purpose of providing information to aid towards a diagnosis. (After Regulation (EU) 2017/746; After US FDA 21 CFR 809.3)","In Vitro Diagnostic Device","Glossary CT 2025-09-26"
"C53348","C67497",,"CDISC Glossary","incidence rate",,"A proportion calculated as the number of individuals who develop the disease during a period of time divided by the number of persons at risk. [After AMA Style Guide, 10th Edition; After Principles of Epidemiology in Public Health Practice, Third Edition. An Introduction to Applied Epidemiology and Biostatistics, Lesson 3: Measures of Risk, CDC 2012] See also morbidity rate, morbidity, mortality, incidence, prevalence.","Incidence Rate","Glossary CT 2025-09-26"
"C16726","C67497",,"CDISC Glossary","incidence",,"The occurrence of new cases of disease, injury, or disability in a defined population over a specified period of time. NOTE: Incidence is most often expressed relative to the total population at risk (i.e., per unit of population). [After Basic Epidemiology, R. Bonita and others, WHO 2006; After Principles of Epidemiology in Public Health Practice, Third Edition. An Introduction to Applied Epidemiology and Biostatistics, Lesson 3: Measures of Risk, CDC 2012] Compare to prevalence. See also morbidity rate, morbidity, mortality, incidence rate.","Incidence","Glossary CT 2025-09-26"
"C25532","C67497",,"CDISC Glossary","inclusion criteria",,"The criteria in a protocol that prospective subjects must meet to be eligible for participation in a study. NOTE: Exclusion and inclusion criteria define the study population. See also exclusion criteria.","Inclusion Criteria","Glossary CT 2025-09-26"
"C142578","C67497",,"CDISC Glossary","independent data monitoring committee (IDMC)",,"A committee established by the sponsor to assess at intervals the progress of a clinical trial, safety data, and critical efficacy variables and recommend to the sponsor whether to continue, modify, or terminate the trial. [ICH E9] See also data monitoring committee.","Independent Data Monitoring Committee","Glossary CT 2025-09-26"
"C142579","C67497",,"CDISC Glossary","independent ethics committee (IEC)",,"An independent body (a review board or a committee, institutional, regional, national, or supranational) constituted of medical/scientific professionals and non-scientific members, whose responsibility it is to ensure the protection of the rights, safety, and well-being of human subjects involved in a trial and to provide public assurance of that protection by, among other things, reviewing and approving/providing favorable opinion on the trial protocol, the suitability of the investigator(s), facilities, and the methods and material to be used in obtaining and documenting informed consent of the trial subjects. NOTE: The legal status, composition, function, operations, and regulatory requirements pertaining to independent ethics committees may differ among countries but should allow the independent ethics committee to act in agreement with GCP as described in the ICH guideline. [After ICH E6 R2 Glossary] See also institutional review board, ethics committee.","Independent Ethics Committee","Glossary CT 2025-09-26"
"C191277","C67497",,"CDISC Glossary","independent variable",,"A variable that is not affected by other variables that the study is trying to understand. Independent variables influence dependent variables. [After AMA Manual of Style] See also dependent variable.","Independent Variable","Glossary CT 2025-09-26"
"C41184","C67497",,"CDISC Glossary","indication",,"The target disease or condition, or its manifestations or symptoms, for which the treatment, prevention, mitigation, cure, or diagnosis is studied or approved. NOTE: In the context of product labeling, the disease indication is usually associated with a population of interest. [After 21 CFR 201.57(c)(2); Wording of therapeutic indication. A Guide for Assessors of Centralised Applications. 21 October 2019, EMA/CHMP/483022/2019. Committee for Medicinal Products for Human Use (CHMP)]","Indication","Glossary CT 2025-09-26"
"C142581","C67497",,"CDISC Glossary","indirect identifier","quasi identifer","Data which in connection with other information can be used to identify an individual with high probability, e.g., age at baseline, race, sex, events, specific findings, etc. NOTE: Two levels of indirect identifier are distinguished. Level 1 - not likely to change over time, is visible, and is available in other sources. Typically it is demographic data such as sex, age at a particular date, country, body mass index (BMI). Level 2 - longitudinal information that is likely to change such as measurements, events, age. See also quasi identifier. [PhUSE De-identification Standard for SDTM 3.2, version 1.0.1.]","Indirect Identifier","Glossary CT 2025-09-26"
"C16735","C67497",,"CDISC Glossary","informed consent",,"A process that provides the subject with explanations that will help in making decisions about whether to begin or continue participating in a study, after having achieved an understanding of the potential risks and benefits. NOTE: Informed consent is an ongoing, interactive process rather than a one-time information session and can use digital methodologies. Under 21 CFR 50.20, no informed consent form may include any ""language through which the subject or the representative is made to waive or appear to waive any of the subject's legal rights, or releases or appears to release the investigator, the sponsor, the institution, or its agents from liability for negligence."" In some cases, when the prospective subject is unable to provide legal consent, permission to participate may be obtained from a legally-authorized representative. [US FDA 21 CFR 50.20; After US FDA Use of Electronic Informed Consent Questions and Answers Guidance for Institutional Review Boards, Investigators, and Sponsors, Dec 2016] See also consent form, eConsent form.","Informed Consent","Glossary CT 2025-09-26"
"C15388","C67497",,"CDISC Glossary","infusion",,"Any form of treatment that is introduced into the body slowly by constant administration or drip via a blood vessel, a muscle, or the spinal cord. [After EDQM Standard Terms controlled vocabularies for pharmaceutical dose forms Version 1.2.0 2019. Internal controlled vocabularies for pharmaceutical dose forms. Version 1.2.0 - 28 January 2019.] See also administration (substance).","Infusion Procedure","Glossary CT 2025-09-26"
"C202575","C67497",,"CDISC Glossary","ingredient",,"Active and/or inactive material used in pharmaceutical product. [After ISO 11615:2017, 3.1.28]","Pharmaceutical Product Ingredient","Glossary CT 2025-09-26"
"C142448","C67497",,"CDISC Glossary","inspection",,"The act by a regulatory authority(ies) of conducting an official review of documents, facilities, records, and any other resources that are deemed by the authority(ies) to be related to the clinical trial and that may be located at the site of the trial, at the sponsor's and/or contract research organization's (CRO's) facilities, or at other establishments deemed appropriate by the regulatory authority(ies). [ICH] See also audit.","Clinical Trial Inspection","Glossary CT 2025-09-26"
"C16741","C67497",,"CDISC Glossary","institutional review board (IRB)","committee for the protection of human subjects; independent ethics committee; independent review board","An independent body constituted of medical, scientific, and non-scientific members, whose responsibility it is to ensure the protection of the rights, safety, and well-being of human subjects involved in a study by, among other things, reviewing, approving, and providing continuing review of study protocol and of the methods and material to be used in obtaining and documenting informed consent of the study subjects. [ICH E6 1.31]","Institutional Review Board","Glossary CT 2025-09-26"
"C142631","C67497",,"CDISC Glossary","instrument",,"A means to capture data (e.g., questionnaire, diary) plus all the information and documentation that supports its use. NOTE: Generally, instruments include clearly defined methods and instructions for administration or responding, a standard format for data collection, and well-documented methods for scoring, analysis, and interpretation of results. [from PRO Draft Guidance] Compare to questionnaire, survey (see Comments on Draft PRO Guidance, April 4, 2006, by ISOQOL, p. 8).","Patient-Reported Survey Instrument","Glossary CT 2025-09-26"
"C54390","C67497",,"CDISC Glossary","intended use",,"The specific clinical circumstance or purpose for which a medical product or test is being developed. NOTE: In the regulatory context, this term refers to the ""Statement of Intended Use"" prepared by the persons legally responsible for the labeling of medical products. [after NIH-FDA BEST (Biomarkers, Endpoints, and other Tools) Resource, https://www.ncbi.nlm.nih.gov/books/NBK338448/]","Medical Product or Procedure Intent of Use","Glossary CT 2025-09-26"
"C54398","C67497",,"CDISC Glossary","intention-to-treat",,"The principle that asserts that the effect of a treatment policy can be best assessed by evaluating the basis of the intention to treat a subject (i.e., the planned treatment regimen) rather than the actual treatment given. NOTE: This has the consequence that subjects allocated to a treatment group should be followed up, assessed, and analyzed as members of that group irrespective of their compliance with the planned course of treatment. The principle is intended to prevent bias caused by loss of participants that may reflect non-adherence to the protocol and disrupt baseline equivalence established by random assignment. [ICH E9; after CONSORT statement]","Intent To Treat","Glossary CT 2025-09-26"
"C78688","C67497",,"CDISC Glossary","inter-rater reliability",,"The property of scales yielding equivalent results when used by different raters on different occasions. [ICH E9]","Inter-rater Reliability","Glossary CT 2025-09-26"
"C188815","C67497",,"CDISC Glossary","intercurrent event",,"An event(s) occurring after treatment initiation that affects either the interpretation or the existence of the measurements associated with the clinical question of interest. [ICH E9 Addendum on Estimands]","Intercurrent Event","Glossary CT 2025-09-26"
"C142583","C67497",,"CDISC Glossary","interim analysis schedule",,"The time/information points at which interim analyses are planned.","Interim Analysis Schedule","Glossary CT 2025-09-26"
"C142582","C67497",,"CDISC Glossary","interim analysis(es)",,"Analysis comparing intervention groups at any time before the formal completion of the trial, usually before recruitment is complete. [CONSORT statement]","Interim Analysis","Glossary CT 2025-09-26"
"C115555","C67497",,"CDISC Glossary","interim clinical trial/study report",,"A report of intermediate results and their evaluation based on planned analyses performed during the course of a trial. [ICH]","Clinical Trial Interim Analysis Output Documentation","Glossary CT 2025-09-26"
"C78687","C67497",,"CDISC Glossary","internal consistency",,"Pertaining to data that do not include contradictions.","Internal Consistency","Glossary CT 2025-09-26"
"C142584","C67497",,"CDISC Glossary","international birth date (IBD)",,"The date of the first marketing authorization for a new product granted to any company in any country in the world. NOTE: Used for Periodic Safety Update Report (PSUR). [After ICH E2C(R2), Appendix A]","International Marketing Authorization Birth Date","Glossary CT 2025-09-26"
"C142585","C67497",,"CDISC Glossary","international nonproprietary name (INN)",,"Unique name for a drug substance (pharmaceutical ingredient) that is globally recognized and public property. NOTE: The INN name is established by the World Health Organization (WHO). [After WHO, Health products policy and standards, INN and medicines classification] See also proprietary name, generic name, established name, medicinal product name, compendial name, active substance.","International Nonproprietary Name","Glossary CT 2025-09-26"
"C142586","C67497",,"CDISC Glossary","internet service provider (ISP)",,"A company that provides access to the internet for individuals and organizations.","Internet Service Provider","Glossary CT 2025-09-26"
"C20342","C67497",,"CDISC Glossary","internet",,"A global system of computer networks that provides the common TCP IP infrastructure for e-mail, the World Wide Web, and other online activities.","Internet","Glossary CT 2025-09-26"
"C142381","C67497",,"CDISC Glossary","interoperability",,"Ability of two or more systems or components to exchange information and to use the information that has been exchanged. [IEEE Standard Computer Dictionary]. See also syntactic, semantic, semantic interoperability.","Interoperability","Glossary CT 2025-09-26"
"C25218","C67497",,"CDISC Glossary","intervention",,"An activity that produces an effect, or that is intended to alter the course of a disease in a patient or population. This is a general term that encompasses the medical, social, behavioral, and environmental acts that can have preventive, therapeutic, or palliative effects. (NCI) See also investigational product, experimental intervention, vaccine, medical device, diagnostic device.","Clinical Intervention or Procedure","Glossary CT 2025-09-26"
"C82667","C67497",,"CDISC Glossary","Investigational Device Exemption (IDE)",,"An application to FDA for a waiver to test a device in a clinical trial. [After US FDA, 21 CFR Part 812]","Investigational Device Exemption","Glossary CT 2025-09-26"
"C72968","C67497",,"CDISC Glossary","investigational device",,"A device that is assessed in a clinical investigation. [REGULATION (EU) 2017/745 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 5 April 2017 on medical devices] See also investigational product, medical device.","Investigational Medical Device","Glossary CT 2025-09-26"
"C202579","C67497",,"CDISC Glossary","investigational medicinal product","Investigational Product","A pharmaceutical form of an active ingredient being tested or used as a reference in a clinical trial, including a product with a marketing authorization when used or assembled (formulated or packaged) in a way different from the approved form, or when used for an unapproved indication, or when used to gain further information about an approved use. Reference products and placebos are also considered investigational medicinal products in a clinical trial. [After E6(R2) Good Clinical Practice (GCP) -- Step 4 (final), 9 November 2016 -- Glossary] See also authorised investigational medicinal product, experimental intervention.","Investigational Medicinal Product","Glossary CT 2025-09-26"
"C96090","C67497",,"CDISC Glossary","Investigational New Drug (IND) application","IND Application","An application to FDA for a waiver to allow the administration of investigational products in a clinical trial. [After US FDA, 21 CFR Part 312]","Investigational New Drug Application","Glossary CT 2025-09-26"
"C218675","C67497",,"CDISC Glossary","investigational product code",,"A symbol or combination of symbols (usually alphanumeric characters) that are assigned by the sponsor to uniquely identify an experimental intervention. [After ICH M11]","Sponsor's Investigational Product Code","Glossary CT 2025-09-26"
"C25936","C67497",,"CDISC Glossary","investigator",,"A person responsible for the conduct of the study, ensuring adherence to the protocol and good clinical practices. NOTE: For example, under whose immediate direction the test article is administered or dispensed to, or used involving a subject. [21 CFR 50.3, ICH E6] See also sponsor-investigator, site investigator, principal investigator, coordinating investigator, sub-investigator.","Investigator","Glossary CT 2025-09-26"
"C79303","C67497",,"CDISC Glossary","investigator's brochure",,"A compilation of the clinical and non-clinical data on the investigational product(s) that is relevant to the study of the investigational product(s) in human subjects.","Investigational Brochure","Glossary CT 2025-09-26"
"C142591","C67497",,"CDISC Glossary","investigator/institution",,"An expression meaning ""the investigator and/or institution, where required by the applicable regulatory requirements"" with respect to the transfer or assignment of responsibilities. [After ICH E6 1.35] See also coordinating investigator, investigator, principal investigator, site investigator, sponsor-investigator, sub-investigator.","Investigator/Institution","Glossary CT 2025-09-26"
"C142629","C67497",,"CDISC Glossary","item (PRO)",,"An individual question, statement, or task (and its standardized response options) that is evaluated by the patient to address a particular concept. [FDA Clinical Outcome Assessment (COA) Glossary] See also item generation, response option.","Patient-reported Outcome Item","Glossary CT 2025-09-26"
"C142592","C67497",,"CDISC Glossary","item definition",,"Formal specification of the properties of an item or field of data in an eClinical trial. [CDISC ODM, CDISC CDASH]","Item Definition","Glossary CT 2025-09-26"
"C142630","C67497",,"CDISC Glossary","item generation",,"Establishing the content to be covered by the items in a PRO instrument, including generating item wording, evaluating the completeness of item coverage of the concepts of interest, and performing initial assessment of clarity and readability. NOTE: PRO instrument item generation is potentially incomplete without patient involvement. [from ISOQOL comments on PRO Draft Guidance]","Patient-Reported Outcome Item Generation","Glossary CT 2025-09-26"
"C142593","C67497",,"CDISC Glossary","item group definition",,"The specification in an eClinical trial of a collection of items often clinically related to each other and useful to consider as an ensemble. NOTE: Item groups are likely to have greater granularity in analysis datasets using SDTM which can, for example, distinguish between different therapy types: study therapy, prior therapy, concomitant therapy, protocol forbidden therapies, rescue therapies. [ODM]","Item Group Definition","Glossary CT 2025-09-26"
"C142431","C67497",,"CDISC Glossary","item",,"A representation of a clinical variable, fact, concept, or instruction in a manner suitable for communication, interpretation, or processing by humans or by automated means. NOTE: Items are collected together to form item groups. [CDISC] Compare to data item, item (PRO).","Clinical Item","Glossary CT 2025-09-26"
"C142594","C67497",,"CDISC Glossary","Janus conceptual model",,"A logical design for a data warehouse intended to integrate submission data, protocol descriptions, and analysis plans from clinical and animal studies into an FDA review environment that uses a set of validated, standards-based tools to allow reproducible cross-study, data mining, and retrospective comparative analysis. [FDA Study Data Standards]","Janus Clinical Trials Repository Model","Glossary CT 2025-09-26"
"C142595","C67497",,"CDISC Glossary","Janus study data repository",,"The Janus is a data repository for subject-level clinical and nonclinical study data submitted to FDA as part of a regulatory submission. NOTE: Sometimes written as JANUS, the term is not an acronym. [FDA Study Data Standards]","Janus Study Data Repository","Glossary CT 2025-09-26"
"C41203","C67497",,"CDISC Glossary","label","package insert, patient package leaflet","Description of a drug product/ device that includes: the indication, who should use it, adverse events, instructions for use, and safety information. NOTE: Labels must be approved by regulatory authorities. [FDA; SPL]","Medical Product Label","Glossary CT 2025-09-26"
"C54694","C67497",,"CDISC Glossary","labeling (content of)",,"All text, tables, and figures in labeling as described in regulations for a specific product (e.g., 21 CFR 201.56 and 201.57 for human prescription drugs; 201.66 for human over-the-counter drugs; 21 CFR 801 for medical devices; and 21 CFR 606.122 for blood products). See also structured product label.","Labeling","Glossary CT 2025-09-26"
"C142432","C67497",,"CDISC Glossary","laboratory (clinical)",,"A laboratory providing analyses of samples collected in clinical care or research.","Clinical Laboratory","Glossary CT 2025-09-26"
"C221454","C67497",,"CDISC Glossary","Large Language Model (LLM)",,"A type of AI model trained on large text datasets to learn the relationships between words in natural language. NOTE: These models can apply these learned patterns to predict and generate natural language responses to a wide range of inputs or prompts they receive, to conduct tasks like translation, summarization, and question answering. [FDA Digital Health and Artificial Intelligence Glossary - Educational Resource, 09/26/2024] See also AI prompt, generative AI.","Large Language Model","Glossary CT 2025-09-26"
"C142596","C67497",,"CDISC Glossary","last subject in - date, time (LSI - date, time)","last patient in - date, time; LPI - date, time","The date and/or date and time when a last subject to participate in a clinical trial is enrolled.","Last Subject In Date Time","Glossary CT 2025-09-26"
"C142597","C67497",,"CDISC Glossary","last subject in - identity (LSI - identity)","last patient in - identity; LPI - identity","The last subject enrolled in a clinical trial.","Last Subject In Identity","Glossary CT 2025-09-26"
"C142598","C67497",,"CDISC Glossary","last subject last visit - date, time (LSLV - date, time)","last subject out/complete (LSC/LPC or LSO/LPO) - date, time)","The date and/or date and time when a last subject has reached a planned or achieved milestone representing the completion of the trial.","Last Subject Last Visit Date Time","Glossary CT 2025-09-26"
"C142599","C67497",,"CDISC Glossary","last subject last visit - identity (LSLV - identity)","last subject complete - identity; last subject out - identity; LPC-dentity; LPO - identity; LSC - identity; LSO - identity","The last subject to reach a planned or achieved milestone representing the completion of the trial.","Last Subject Last Visit Identity","Glossary CT 2025-09-26"
"C142514","C67497",,"CDISC Glossary","legal authentication",,"A completion status in which a document has been signed manually or electronically by the individual who is legally responsible for that document. [HL7]","Document Legally Authenticated","Glossary CT 2025-09-26"
"C142600","C67497",,"CDISC Glossary","legally acceptable representative",,"An individual or juridical or other body authorized under applicable law to consent, on behalf of a prospective subject, to the subject's participation in the clinical trial. [ICH, E6 Glossary]","Legally Acceptable Representative","Glossary CT 2025-09-26"
"C84266","C67497",,"CDISC Glossary","life-threatening adverse event/ experience",,"Any adverse drug experience that places the patient or subject, in the view of the investigator, at immediate risk of death from the reaction as it occurred (i.e., it does not include a reaction that, had it occurred in a more severe form, might have caused death). [FDA 21 CFR 312.32; ICH-E2A]","Life Threatening Adverse Event","Glossary CT 2025-09-26"
"C16032","C67497",,"CDISC Glossary","long term follow-up (clinical study)","LTFU","A period in a clinical study during which selected observations are made over an extended timeframe, starting after the end of the active part of the study. NOTE: LTFU may be a post-study commitment. [After Long Term Follow-up After Administration of Human Gene Therapy Products. FDA Guidance for Industry. JAN 2020] See also follow-up (clinical study).","Long-term Follow-up","Glossary CT 2025-09-26"
"C15273","C67497",,"CDISC Glossary","longitudinal study",,"A prospective observational study designed to monitor health measures of individuals over a defined period of time. NOTE: A well-known example is the Framingham study, which began in 1948. [After clinicaltrials.gov] See also observational study.","Longitudinal Study","Glossary CT 2025-09-26"
"C142601","C67497",,"CDISC Glossary","low-interventional clinical trial",,"A clinical trial which fulfills all of the following conditions: (a) the investigational medicinal products, excluding placebos, are authorized; (b) according to the protocol of the clinical trial, (i) the investigational medicinal products are used in accordance with the terms of the marketing authorization; or (ii) the use of the investigational medicinal products is evidence-based and supported by published scientific evidence on the safety and efficacy of those investigational medicinal products in any of the Member States concerned; and (c) the additional diagnostic or monitoring procedures do not pose more than minimal additional risk or burden to the safety of the subjects compared to normal clinical practice in any Member State concerned. [REGULATION (EU) No 536/2014 Article 2.2.(3)]","Low-interventional Clinical Trial","Glossary CT 2025-09-26"
"C176231","C67497",,"CDISC Glossary","machine learning",,"A computing system (inspired by biological neural networks) that learns (progressively improves its ability) to do tasks by considering examples without task-specific programming. NOTE: Machine learning algorithms build a mathematical model based on sample data, known as ""training data"", in order to make predictions or decisions without being explicitly programmed to do so. [After DeepAI Machine Learning Glossary and Terms] See also deep learning, artificial intelligence (AI).","Machine Learning","Glossary CT 2025-09-26"
"C156625","C67497",,"CDISC Glossary","manufacturer (device)",,"Any person or entity who manufactures, prepares, propagates, compounds, assembles, or processes a device by chemical, physical, biological, or other procedure. The term includes any person who either (1) Repackages or otherwise changes the container, wrapper, or labeling of a device in furtherance of the distribution of the device from the original place of manufacture; (2) Initiates specifications for devices that are manufactured by a second party for subsequent distribution by the person initiating the specifications; (3) Manufactures components or accessories that are devices that are ready to be used and are intended to be commercially distributed and intended to be used as is, or are processed by a licensed practitioner or other qualified person to meet the needs of a particular patient; or (4) Is the U.S. agent of a foreign manufacturer. [after 21 CFR 803.3, FDA] See also manufacturer (drug).","Device Manufacture","Glossary CT 2025-09-26"
"C156626","C67497",,"CDISC Glossary","manufacturer (drug)",,"Any person or entity involved in the processing, packing, or holding of a medicinal product, including packaging and labeling, testing, and quality control. [after 21 CFR 210.3] See also manufacturer (device).","Drug Manufacturer","Glossary CT 2025-09-26"
"C142485","C67497",,"CDISC Glossary","mapping",,"In the context of representing or exchanging data, connecting an item or symbol to a code or concept. Compare to translation.","Data Mapping","Glossary CT 2025-09-26"
"C88074","C67497",,"CDISC Glossary","marketing authorization holder",,"Organization or person that is permitted to market a medicinal product in a jurisdiction. [After ISO 11615:2017, 3.1.41]","Marketing Authorization Holder","Glossary CT 2025-09-26"
"C142602","C67497",,"CDISC Glossary","marketing authorization procedure",,"Formal EU procedure applied by a medicines regulatory agency to grant a marketing authorization, to amend an existing one, to extend its duration or to revoke it. [After ISO 11615:2017, 3.1.43]","Marketing Authorization Procedure","Glossary CT 2025-09-26"
"C156642","C67497",,"CDISC Glossary","marketing authorization","marketing approval","Authorisation issued from a medicines regulatory agency that allows a Medicinal Product to be placed on the market. [after ISO 11615 2017-10 on Regulated Medicinal Product information]","Marketing Authorization","Glossary CT 2025-09-26"
"C142603","C67497",,"CDISC Glossary","marketing support trials",,"Clinical studies that are designed to clarify therapeutic benefits of a marketed product or to show potential decision-makers the rationale for preferring one therapy over another.","Marketing Support Trials","Glossary CT 2025-09-26"
"C63615","C67497",,"CDISC Glossary","markup",,"Computer-processable annotations within a multimedia document. NOTE: in the context of the HL7 specification, markup syntax is according to the XML specification. [HL7]","Markup","Glossary CT 2025-09-26"
"C191278","C67497",,"CDISC Glossary","masking",,"The mechanism used to obscure the distinctive characteristics of the study intervention or procedure to make it indistinguishable from the comparator. NOTE: Blinding refers to study participants while masking refers to the study intervention. [After Crisp A. Blinding in pharmaceutical clinical trials: An overview of points to consider. Contemp Clin Trials. 2015;43:155-163.] See also blinding.","Masking","Glossary CT 2025-09-26"
"C165770","C67497",,"CDISC Glossary","master protocol",,"A protocol designed to enable multiple substudies, which may have different objectives and involve coordinated efforts to evaluate one or more investigational drugs in one or more disease subtypes within the overall trial structure. NOTE: The term ""master protocol"" is often used to describe the design of such trials, with terms such as ""umbrella"", ""basket"", or ""platform"" describing specific designs. [After US FDA, Master Protocols: Efficient Clinical Trial Design Strategies to Expedite Development of Oncology Drugs and Biologics Guidance for Industry, 2022; Woodcock J, LaVange LM. Master Protocols to Study Multiple Therapies, Multiple Diseases, or Both. N Engl J Med. 2017 Jul 6;377(1):62-70.] See also umbrella trial design, basket trial design, platform trial design, adaptive design.","Master Protocol","Glossary CT 2025-09-26"
"C142604","C67497",,"CDISC Glossary","matched-pair design",,"A type of parallel trial design in which investigators identify pairs of subjects who are 'identical' with respect to relevant factors, then randomize them so that one receives Treatment a and the other Treatment B. See also pairing.","Matched-Pair Design","Glossary CT 2025-09-26"
"C53319","C67497",,"CDISC Glossary","mean",,"The sum of the values of all observations or data points divided by the number of observations; an arithmetical average.","Arithmetic Mean","Glossary CT 2025-09-26"
"C43820","C67497",,"CDISC Glossary","MedDRA (Medical Dictionary for Regulatory Activities)",,"A global standard medical terminology designed to supersede other terminologies used in the medical product development process, including COSTART, ICD9, and others.","MedDRA","Glossary CT 2025-09-26"
"C28007","C67497",,"CDISC Glossary","median",,"The middle value in a data set; that is, just as many values are greater than the median and lower than the median value. (With an even number of values, the conventional median is halfway between the two middle values.)","Median","Glossary CT 2025-09-26"
"C171514","C67497",,"CDISC Glossary","medical countermeasure",,"Pharmaceutical products, such as vaccines, antimicrobials, and antitoxins, and nonpharmaceutical products, such as ventilators, diagnostic tests, personal protective equipment (PPE), and patient (also general) decontamination materials, that may be used to prevent, mitigate, or treat the adverse health effects from a public health emergency. [After National Health Security Strategy 2019-2022]","Medical Countermeasure","Glossary CT 2025-09-26"
