"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C129000","C99077",,"Study Type Response","PATIENT REGISTRY",,"Observational studies which include an organized system that uses observational methods to collect uniform data (clinical and other) prospectively for a population defined by a particular disorder/disease, condition (including susceptibility to a disorder), or exposure (including products, health care services, and/or procedures) and that serves a predetermined scientific, clinical, or policy purpose. Patient registries may be single purpose or on-going data collection programs that address one or more questions. (AHRQ)","Patient Registry Study","DDF CT 2024-03-29"
"C201265",,,"Timing Relative To From Value Set Terminology","Timing Relative To From Value Set Terminology","Timing Relative To From Value Set Terminology","The terminology relevant to the timing relative to from value set.","CDISC DDF Timing Relative To From Value Set Terminology","DDF CT 2024-03-29"
"C201352","C201265",,"Timing Relative To From Value Set Terminology","End to End",,"A timing relationship defined as the end of one event to the end of another event.","End to End","DDF CT 2024-03-29"
"C201353","C201265",,"Timing Relative To From Value Set Terminology","End to Start",,"A timing relationship defined as the end of one event to the start of another event.","End to Start","DDF CT 2024-03-29"
"C201354","C201265",,"Timing Relative To From Value Set Terminology","Start to End",,"A timing relationship defined as the start of one event to the end of another event.","Start to End","DDF CT 2024-03-29"
"C201355","C201265",,"Timing Relative To From Value Set Terminology","Start to Start",,"A timing relationship defined as the start of one event to the start of another event.","Start to Start","DDF CT 2024-03-29"
"C201264",,,"Timing Type Value Set Terminology","Timing Type Value Set Terminology","Timing Type Value Set Terminology","The terminology relevant to the timing type value set.","CDISC DDF Timing Type Value Set Terminology","DDF CT 2024-03-29"
"C201356","C201264",,"Timing Type Value Set Terminology","After",,"A type of time point relationship that follows a point or period of time within a timeline.","After Timing Type","DDF CT 2024-03-29"
"C201357","C201264",,"Timing Type Value Set Terminology","Before",,"A type of time point relationship that comes before a point or period of time within a timeline.","Before Timing Type","DDF CT 2024-03-29"
"C201358","C201264",,"Timing Type Value Set Terminology","Fixed Reference",,"A type of time point relationship that is fixed with respect to a timeline.","Fixed Reference Timing Type","DDF CT 2024-03-29"
"C66735",,"Yes","Trial Blinding Schema Response","TBLIND","Trial Blinding Schema Response","A terminology codelist relevant to the type of blinding for the trial.","CDISC SDTM Trial Blinding Schema Terminology","DDF CT 2024-03-29"
"C15228","C66735",,"Trial Blinding Schema Response","DOUBLE BLIND","Double Masked; Double-Masked","A study in which neither the subject nor the study personnel interacting with the subject or data during the study knows what intervention a subject is receiving.","Double Blind Study","DDF CT 2024-03-29"
"C187674","C66735",,"Trial Blinding Schema Response","OBSERVER BLIND",,"A study in which the study personnel who measure, record, or assess the subject do not know which intervention the subject is receiving or, in the context of observational studies, do not know the external factors to which a subject has been exposed.","Observer Blind Study","DDF CT 2024-03-29"
"C156592","C66735",,"Trial Blinding Schema Response","OPEN LABEL TO TREATMENT AND DOUBLE BLIND TO IMP DOSE",,"A study in which the therapeutic treatment is open label but the dosing information of the investigational medicinal product (IMP) is double-blinded.","Open Label for Treatment And Double Blind to Dose","DDF CT 2024-03-29"
"C49659","C66735",,"Trial Blinding Schema Response","OPEN LABEL",,"A study in which subjects and study personnel know which intervention each subject is receiving.","Open Label Study","DDF CT 2024-03-29"
"C28233","C66735",,"Trial Blinding Schema Response","SINGLE BLIND","Single Masked; Single-Masked","A study in which one party, either the subject or study personnel, does not know which intervention is administered to the subject.","Single Blind Study","DDF CT 2024-03-29"
"C66736",,"Yes","Trial Intent Type Response","TINDTP","Trial Intent Type Response","A terminology codelist relevant to the responses for the planned purpose of the therapy, device, or agent under study in the clinical trial.","CDISC SDTM Trial Indication Type Terminology","DDF CT 2024-03-29"
"C15714","C66736",,"Trial Intent Type Response","BASIC SCIENCE","Basic Research","A type of study designed to examine the basic mechanism of action (e.g., physiology, biomechanics) of an intervention. (ClinicalTrials.gov)","Basic Research","DDF CT 2024-03-29"
"C49654","C66736",,"Trial Intent Type Response","CURE",,"A type of study designed to evaluate intervention(s) aimed to cure a disease or condition.","Cure Study","DDF CT 2024-03-29"
"C139174","C66736",,"Trial Intent Type Response","DEVICE FEASIBILITY",,"An intervention of a device product is being evaluated to determine the feasibility of the product or to test a prototype device and not health outcomes. Such studies are conducted to confirm the design and operating specifications of a device before beginning a full clinical trial. (ClinicalTrials.gov)","Device Feasibility Study","DDF CT 2024-03-29"
"C49653","C66736",,"Trial Intent Type Response","DIAGNOSIS",,"A type of study designed to evaluate intervention(s) aimed at identifying a disease or condition.","Diagnosis Study","DDF CT 2024-03-29"
"C170629","C66736",,"Trial Intent Type Response","DISEASE MODIFYING",,"A type of study designed to evaluate the effects of treatment(s) intended to cause a change in disease, syndrome, or condition beyond the point of treatment administration.","Disease Modifying Treatment Study","DDF CT 2024-03-29"
"C15245","C66736",,"Trial Intent Type Response","HEALTH SERVICES RESEARCH",,"A type of study designed to evaluate the delivery, processes, management, organization or financing of health care. (ClinicalTrials.gov)","Health Services Research","DDF CT 2024-03-29"
"C49655","C66736",,"Trial Intent Type Response","MITIGATION",,"A type of study designed to identify actions necessary to eliminate or reduce the risk to human life or well-being as a result of a particular medication or treatment regimen. (NCI)","Adverse Effect Mitigation Study","DDF CT 2024-03-29"
"C49657","C66736",,"Trial Intent Type Response","PREVENTION","Prophylaxis Study","A type of study designed to identify actions necessary to permanently eliminate or reduce the long-term risk to human life as a result of a particular medication or treatment regimen.","Prevention Study","DDF CT 2024-03-29"
"C71485","C66736",,"Trial Intent Type Response","SCREENING",,"A type of study designed to assess or examine methods of identifying a condition (or risk factors for a condition) in people who are not yet known to have the condition (or risk factor). (Clinicaltrials.gov)","Screening Study","DDF CT 2024-03-29"
"C71486","C66736",,"Trial Intent Type Response","SUPPORTIVE CARE",,"A type of study designed to evaluate one or more interventions where the primary intent is to maximize comfort, minimize side effects or mitigate against a decline in the subject's health or function. In general, supportive care interventions are not intended to cure a disease. (ClinicalTrials.gov)","Supportive Care Study","DDF CT 2024-03-29"
"C49656","C66736",,"Trial Intent Type Response","TREATMENT","Therapy Trial","A type of study designed to evaluate intervention(s) for treatment of disease, syndrome or condition.","Treatment Study","DDF CT 2024-03-29"
"C66737",,"Yes","Trial Phase Response","TPHASE","Trial Phase Response","A terminology codelist relevant to the phase, or stage, of the clinical trial.","CDISC SDTM Trial Phase Terminology","DDF CT 2024-03-29"
"C48660","C66737",,"Trial Phase Response","NOT APPLICABLE","NA; Not Applicable","Determination of a value is not relevant in the current context. (NCI)","Not Applicable","DDF CT 2024-03-29"
"C54721","C66737",,"Trial Phase Response","PHASE 0 TRIAL","0; Pre-clinical Trial; Trial Phase 0","First-in-human trials, in a small number of subjects, that are conducted before Phase 1 trials and are intended to assess new candidate therapeutic and imaging agents. The study agent is administered at a low dose for a limited time, and there is no therapeutic or diagnostic intent. NOTE: FDA Guidance for Industry, Investigators, and Reviewers: Exploratory IND Studies, January 2006 classifies such studies as Phase 1. NOTE: A Phase 0 study might not include any drug delivery but may be an exploration of human material from a study (e.g., tissue samples or biomarker determinations). [Improving the Quality of Cancer Clinical Trials: Workshop summary-Proceedings of the National Cancer Policy Forum Workshop, improving the Quality of Cancer Clinical Trials (Washington, DC, Oct 2007)] (CDISC glossary)","Phase 0 Trial","DDF CT 2024-03-29"
"C15600","C66737",,"Trial Phase Response","PHASE I TRIAL","1; Trial Phase 1","The initial introduction of an investigational new drug into humans. Phase 1 studies are typically closely monitored and may be conducted in patients or normal volunteer subjects. NOTE: These studies are designed to determine the metabolism and pharmacologic actions of the drug in humans, the side effects associated with increasing doses, and, if possible, to gain early evidence on effectiveness. During Phase 1, sufficient information about the drug's pharmacokinetics and pharmacological effects should be obtained to permit the design of well-controlled, scientifically valid, Phase 2 studies. The total number of subjects and patients included in Phase I studies varies with the drug, but is generally in the range of 20 to 80. Phase 1 studies also include studies of drug metabolism, structure-activity relationships, and mechanism of action in humans, as well as studies in which investigational drugs are used as research tools to explore biological phenomena or disease processes. [After FDA CDER Handbook, ICH E8] (CDISC glossary)","Phase I Trial","DDF CT 2024-03-29"
"C15693","C66737",,"Trial Phase Response","PHASE I/II TRIAL","1-2; Trial Phase 1-2","A class of clinical study that combines elements characteristic of traditional Phase I and Phase II trials. See also Phase I, Phase II.","Phase I/II Trial","DDF CT 2024-03-29"
"C198366","C66737",,"Trial Phase Response","PHASE I/II/III TRIAL","1/2/3; Trial Phase 1/2/3","A study that begins as a Phase I study and transitions into Phases II and III based upon successful completion of each previous portion.","Phase I/II/III Trial","DDF CT 2024-03-29"
"C198367","C66737",,"Trial Phase Response","PHASE I/III TRIAL","1/3; Trial Phase 1/3","A study that begins as a Phase I study and transitions into a Phase III study upon successful completion of the Phase I portion.","Phase I/III Trial","DDF CT 2024-03-29"
"C199990","C66737",,"Trial Phase Response","PHASE IA TRIAL","1A; Trial Phase 1A","A type of phase 1 trial with a single ascending dose (dose escalation) in a smaller group of patients (in comparison to a Phase 1B).","Phase Ia Trial","DDF CT 2024-03-29"
"C199989","C66737",,"Trial Phase Response","PHASE IB TRIAL","1B; Trial Phase 1B","A type of phase 1 trial with multiple ascending doses (dose expansion) in a larger group of patients (in comparison to a Phase 1A).","Phase Ib Trial","DDF CT 2024-03-29"
"C15601","C66737",,"Trial Phase Response","PHASE II TRIAL","2; Trial Phase 2","Phase that includes the controlled clinical trials conducted to evaluate the safety and efficacy of the drug in a limited number of patients with the disease or condition under study. Objectives can be dose-ranging (dose-response, frequency of dosing), type of patients, or numerous other characteristics of safety and efficacy. [After 21 CRF Part 312.21 Phases of an investigation] See also phase, phase 2a, phase 2b. (CDISC Glossary)","Phase II Trial","DDF CT 2024-03-29"
"C15694","C66737",,"Trial Phase Response","PHASE II/III TRIAL","2-3; Trial Phase 2-3","A class of clinical study that combines elements characteristic of traditional Phase II and Phase III trials.","Phase II/III Trial","DDF CT 2024-03-29"
"C49686","C66737",,"Trial Phase Response","PHASE IIA TRIAL","2A; Trial Phase 2A","Early Phase 2 trials that focus on a proof-of-concept assessment of efficacy and safety in a small number of patients. [After FDA Guidance for industry end of Phase 2a meetings, September 2009] (CDISC Glossary)","Phase IIa Trial","DDF CT 2024-03-29"
"C49688","C66737",,"Trial Phase Response","PHASE IIB TRIAL","2B; Trial Phase 2B","Later Phase 2 trials, in transition to Phase 3, where the study populations more closely reflect the population, dosage, and condition for intended use. [Clarification of FDA Guidance for industry end of Phase 2a meetings, September 2009; Discussion in Peter B. Gilbert. SOME DESIGN ISSUES IN PHASE 2B VERSUS PHASE 3 PREVENTION TRIALS FOR TESTING EFFICACY OF PRODUCTS OR CONCEPTS. Stat Med. 2010 May 10; 29(10): 1061-1071.]","Phase IIb Trial","DDF CT 2024-03-29"
"C15602","C66737",,"Trial Phase Response","PHASE III TRIAL","3; Trial Phase 3","Phase that includes the controlled clinical trials intended to confirm safety and effectiveness, evaluate the overall benefit-risk relationship, and to provide substantial evidence for regulatory approval and labeling. NOTE: Phase 3 studies usually include from several hundred to several thousand subjects. [After ICH E8; Demonstrating Substantial Evidence of Effectiveness for Human Drug and Biological Products Draft Guidance for Industry. December 2019] See also phase, phase 3b. (CDISC Glossary)","Phase III Trial","DDF CT 2024-03-29"
"C49687","C66737",,"Trial Phase Response","PHASE IIIA TRIAL","3A; Trial Phase 3A","A classification typically assigned retrospectively to a Phase III trial upon determination by regulatory authorities of a need for a Phase III B trial. (NCI)","Phase IIIa Trial","DDF CT 2024-03-29"
"C49689","C66737",,"Trial Phase Response","PHASE IIIB TRIAL","3B; Trial Phase 3B","Later Phase 3 trial done near the time of approval to elicit additional findings. NOTE: Dossier review may continue while associated Phase 3b trials are conducted. These trials may be required as a condition of regulatory authority approval. Phase 3a is in common usage but not reflected in regulatory guidance. (CDISC Glossary)","Phase IIIb Trial","DDF CT 2024-03-29"
"C15603","C66737",,"Trial Phase Response","PHASE IV TRIAL","4; Trial Phase 4","Post-approval studies to delineate additional information about the drug's risks, benefits, and optimal use that may be requested by regulatory authorities in conjunction with marketing approval. NOTE: Phase 4 studies could include, but would not be limited to, studying different doses or schedules of administration than were used in Phase 2 studies, use of the drug in other patient populations or other stages of the disease, or use of the drug over a longer period of time. [after FDA CDER handbook, ICH E8] See also phase. (CDISC Glossary)","Phase IV Trial","DDF CT 2024-03-29"
"C47865","C66737",,"Trial Phase Response","PHASE V TRIAL","5; Trial Phase 5","Postmarketing surveillance is sometimes referred to as Phase V.","Phase V Trial","DDF CT 2024-03-29"
"C66739",,"Yes","Trial Type Response","TTYPE","Trial Type Response","A terminology codelist relevant to the type of primary outcome or endpoint that the protocol is designed to evaluate.","CDISC SDTM Trial Type Terminology","DDF CT 2024-03-29"
"C158283","C66739",,"Trial Type Response","ADHESION PERFORMANCE",,"A type of study designed to evaluate the strength of the bond between an adhesive and the application surface.","Adhesion Performance Study","DDF CT 2024-03-29"
"C158284","C66739",,"Trial Type Response","ALCOHOL EFFECT",,"A type of study designed to evaluate the effects of alcohol on investigational product safety and/or efficacy.","Alcohol Effect Study","DDF CT 2024-03-29"
"C49664","C66739",,"Trial Type Response","BIO-AVAILABILITY",,"A study of the degree to which or rate at which a drug or other substance is absorbed or becomes available at the site of physiological activity after administration. (NCI)","Bioavailability Study","DDF CT 2024-03-29"
"C49665","C66739",,"Trial Type Response","BIO-EQUIVALENCE",,"A study most often used to compare the efficacy of different formulations to treat a given disease. It is the testing of an old versus a new formulation in healthy volunteers or subjects with the disease under study and usually in one dose. (NCI)","Therapeutic Equivalency Study","DDF CT 2024-03-29"
"C158288","C66739",,"Trial Type Response","BIOSIMILARITY",,"A type of study designed to evaluate whether a biologic test article is highly similar in function and effect to an existing biologic that has already been clinically tested and approved for use.","Biosimilarity Study","DDF CT 2024-03-29"
"C158285","C66739",,"Trial Type Response","DEVICE-DRUG INTERACTION",,"A type of study designed to evaluate the interaction between a device and a drug, where the use of one may affect the disposition, function, efficacy, or safety of the other.","Device-Drug Interaction Study","DDF CT 2024-03-29"
"C49653","C66739",,"Trial Type Response","DIAGNOSIS",,"A type of study designed to evaluate intervention(s) aimed at identifying a disease or condition.","Diagnosis Study","DDF CT 2024-03-29"
"C158289","C66739",,"Trial Type Response","DOSE FINDING",,"An early phase clinical study with the objective of determining the optimal dose of an investigational product.","Dose Finding Study","DDF CT 2024-03-29"
"C158290","C66739",,"Trial Type Response","DOSE PROPORTIONALITY",,"A type of study designed to evaluate the relationship between dose and resulting exposure.","Dose Proportionality Study","DDF CT 2024-03-29"
"C127803","C66739",,"Trial Type Response","DOSE RESPONSE",,"A study of the effect of dose changes on the efficacy of a drug in order to determine the dose-response relationship and optimal dose of a therapy.","Dose Response Study","DDF CT 2024-03-29"
"C158286","C66739",,"Trial Type Response","DRUG-DRUG INTERACTION",,"A type of study designed to evaluate the interaction between drugs, where the use of one may affect the disposition, efficacy, or safety of the other.","Drug-Drug Interaction Study","DDF CT 2024-03-29"
"C178057","C66739",,"Trial Type Response","ECG","Electrocardiographic Study","A study that evaluates the effect of a treatment on cardiac electrical activity, as assessed by electrocardiography.","Electrocardiographic Study","DDF CT 2024-03-29"
"C49666","C66739",,"Trial Type Response","EFFICACY",,"A study of the relative therapeutic efficacy of treatment of a disease. Usually this is a Phase II or III study. (NCI)","Efficacy Study","DDF CT 2024-03-29"
"C98729","C66739",,"Trial Type Response","FOOD EFFECT",,"Studies that are conducted to assess the effect of food on the rate and extent of absorption of a drug, either compared to a fasted state or to a reference drug.","Food Effect Study","DDF CT 2024-03-29"
"C120842","C66739",,"Trial Type Response","IMMUNOGENICITY",,"A study that assesses an agent's ability to provoke an immune response.","Immunogenicity Study","DDF CT 2024-03-29"
"C201484","C66739",,"Trial Type Response","MASS BALANCE",,"A type of study designed to evaluate the overall pathways of metabolism and excretion of a drug, and to identify and/or quantify metabolites in plasma and excreta.","Mass Balance Study","DDF CT 2024-03-29"
"C49662","C66739",,"Trial Type Response","PHARMACODYNAMIC",,"A study of the biochemical and physiological effect of a drug and the mechanism of drug action and the relationship between drug concentration and effect. (NCI)","Pharmacodynamic Study","DDF CT 2024-03-29"
"C39493","C66739",,"Trial Type Response","PHARMACOECONOMIC",,"A study that assesses the value associated with a given drug in therapeutic and economic terms. This type of study is multidisciplinary in nature and takes into consideration the social and economic costs (resource utilization costs including direct, indirect, and intangible costs) of drug therapy in addition to its direct therapeutic benefits. Analyses relate the difference in therapeutic benefits to the difference in costs between treatment alternatives. (NCI)","Pharmacoeconomic Study","DDF CT 2024-03-29"
"C129001","C66739",,"Trial Type Response","PHARMACOGENETIC",,"A study that assesses variation in DNA sequence, usually within a single gene, and its effect on drug response.","Pharmacogenetic Study","DDF CT 2024-03-29"
"C49661","C66739",,"Trial Type Response","PHARMACOGENOMIC",,"A study that identifies or assesses variations within the entire genome, including DNA, RNA, or transcriptional elements, and its effects on drug response.","Pharmacogenomic Study","DDF CT 2024-03-29"
"C49663","C66739",,"Trial Type Response","PHARMACOKINETIC",,"A study of the process by which a drug is absorbed, distributed, metabolized, and eliminated by the body. (NCI)","Pharmacokinetic Study","DDF CT 2024-03-29"
"C161477","C66739",,"Trial Type Response","POSITION EFFECT",,"A type of study designed to evaluate the effect of body position during and/or after administration of the investigational product.","Position Effect Trial","DDF CT 2024-03-29"
"C49657","C66739",,"Trial Type Response","PREVENTION","Prophylaxis Study","A type of study designed to identify actions necessary to permanently eliminate or reduce the long-term risk to human life as a result of a particular medication or treatment regimen.","Prevention Study","DDF CT 2024-03-29"
"C174366","C66739",,"Trial Type Response","REACTOGENICITY",,"A type of study designed to evaluate the expected, acute types of immunological responses, sometimes considered excessive, following agent administration.","Reactogenicity Study","DDF CT 2024-03-29"
"C49667","C66739",,"Trial Type Response","SAFETY",,"A study that assesses the medical risks to a subject. Safety is usually assessed by examining a wide range of clinical parameters, including adverse events, vital signs, physical exam, laboratory tests.","Safety Study","DDF CT 2024-03-29"
"C161478","C66739",,"Trial Type Response","SWALLOWING FUNCTION",,"A type of study designed to evaluate the effect of the investigational product on the physiologic act of swallowing.","Swallowing Function Trial","DDF CT 2024-03-29"
"C158287","C66739",,"Trial Type Response","THOROUGH QT","TQT Study","A type of study designed to evaluate the ability of an investigational product and/or approved drug to delay cardiac ventricular repolarization as detected by QT prolongation and other ECG parameters.","Thorough QT Study","DDF CT 2024-03-29"
"C98791","C66739",,"Trial Type Response","TOLERABILITY",,"A type of safety study that assesses the degree to which overt adverse effects can be tolerated by the subject.","Tolerability Study","DDF CT 2024-03-29"
"C49656","C66739",,"Trial Type Response","TREATMENT","Therapy Trial","A type of study designed to evaluate intervention(s) for treatment of disease, syndrome or condition.","Treatment Study","DDF CT 2024-03-29"
"C161479","C66739",,"Trial Type Response","USABILITY TESTING",,"A type of study designed to evaluate the user experience with a product.","Usability Testing Study","DDF CT 2024-03-29"
"C161480","C66739",,"Trial Type Response","WATER EFFECT",,"A type of study designed to evaluate the effects of water on investigational product safety and/or efficacy.","Water Effect Trial","DDF CT 2024-03-29"
