"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C181228","C181163",,"Study Agent Rechallenge Reaction Response","NOT APPLICABLE RECHALLENGE",,"The outcome of reintroduction of product/drug is not relevant in the current context.","Not Applicable Rechallenge Response","CDASH CT 2025-03-28"
"C181227","C181163",,"Study Agent Rechallenge Reaction Response","POSITIVE RECHALLENGE",,"Recurrence of similar or new signs and symptoms upon reintroduction of the product/drug.","Positive Rechallenge Response","CDASH CT 2025-03-28"
"C181229","C181163",,"Study Agent Rechallenge Reaction Response","UKNOWN RECHALLENGE",,"No information regarding the outcome of reintroduction of product/drug.","Unknown Rechallenge Response","CDASH CT 2025-03-28"
"C83004",,"Yes","Substance Use Never/Current/Former Classification","SUNCF","Substance Use Never/Current/Former Classification","A terminology subset of the CDISC SDTM Never/Current/Former Classification codelist created for CDASH Substance Use Never/Current/Former Classification codelist. (NCI)","CDISC CDASH Substance Use Never/Current/Former Classification Terminology","CDASH CT 2025-03-28"
"C25471","C83004",,"Substance Use Never/Current/Former Classification","CURRENT",,"Occurring in or belonging to the present time. (NCI)","Current","CDASH CT 2025-03-28"
"C25627","C83004",,"Substance Use Never/Current/Former Classification","FORMER","Previous","Occurring prior to something else. (NCI)","Previous","CDASH CT 2025-03-28"
"C70543","C83004",,"Substance Use Never/Current/Former Classification","NEVER",,"Not ever; at no time in the past.","Never","CDASH CT 2025-03-28"
"C78428",,"Yes","Total Volume Administration Unit","EXVOLTU","Total Volume Administration Unit","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Total Volume Administration Unit codelist. (NCI)","CDISC CDASH Total Volume Administration Unit Terminology","CDASH CT 2025-03-28"
"C28253","C78428",,"Total Volume Administration Unit","mg","Milligram","A unit of mass equal to one thousandth (1E-3) of a gram.","Milligram","CDASH CT 2025-03-28"
"C28254","C78428",,"Total Volume Administration Unit","mL","cc; cm3; Cubic Centimeter; Milliliter","A unit of volume equal to one thousandth (1E-3) of a liter.","Milliliter","CDASH CT 2025-03-28"
"C48152","C78428",,"Total Volume Administration Unit","ug","mcg; Microgram","A unit of mass equal to one millionth (1E-6) of a gram.","Microgram","CDASH CT 2025-03-28"
"C78427",,"Yes","Unit for the Duration of Treatment Interruption","EXINTPU","Unit for the Duration of Treatment Interruption","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit for Duration of Treatment Interruption codelist. (NCI)","CDISC CDASH Unit for Duration of Treatment Interruption Terminology","CDASH CT 2025-03-28"
"C25529","C78427",,"Unit for the Duration of Treatment Interruption","HOURS","h; Hours; hr","A unit of measurement of time equal to 60 minutes.","Hour","CDASH CT 2025-03-28"
"C48154","C78427",,"Unit for the Duration of Treatment Interruption","min","Minute","A unit of measurement of time equal to 60 seconds.","Minute","CDASH CT 2025-03-28"
"C42535","C78427",,"Unit for the Duration of Treatment Interruption","s","sec; Second","The base unit of time in the International System of Units (SI) equal to the duration of 9,192,631,770 periods of the specified light radiation corresponding to the transition between the two hyperfine levels of the cesium 133 atom in its ground state at 0 K.","Second","CDASH CT 2025-03-28"
"C78421",,"Yes","Unit of Drug Dispensed or Returned","DAORRESU","Unit of Drug Dispensed or Returned","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit of Drug Dispensed or Returned codelist. (NCI)","CDISC CDASH Unit of Drug Dispensed or Returned Terminology","CDASH CT 2025-03-28"
"C48474","C78421",,"Unit of Drug Dispensed or Returned","BAG","Bag Dosing Unit","A dosing measurement based on the bag unit.(NCI)","Bag Dosing Unit","CDASH CT 2025-03-28"
"C48477","C78421",,"Unit of Drug Dispensed or Returned","BOTTLE","Bottle Dosing Unit","A dosing measurement based on the bottle unit.(NCI)","Bottle Dosing Unit","CDASH CT 2025-03-28"
"C48478","C78421",,"Unit of Drug Dispensed or Returned","BOX","Box Dosing Unit","A dosing measurement based on the box unit.(NCI)","Box Dosing Unit","CDASH CT 2025-03-28"
"C48480","C78421",,"Unit of Drug Dispensed or Returned","CAPSULE","cap; Capsule Dosing Unit","A dosing measurement based on the capsule unit.(NCI)","Capsule Dosing Unit","CDASH CT 2025-03-28"
"C48484","C78421",,"Unit of Drug Dispensed or Returned","CONTAINER","Container Dosing Unit","A dosing measurement based on the container unit.(NCI)","Container Dosing Unit","CDASH CT 2025-03-28"
"C48490","C78421",,"Unit of Drug Dispensed or Returned","DISK","Disk Dosing Unit","A dosing measurement based on the disk unit.(NCI)","Disk Dosing Unit","CDASH CT 2025-03-28"
"C48520","C78421",,"Unit of Drug Dispensed or Returned","PACKAGE","Pack Dosing Unit; Package Dosing Unit","A dosing measurement based on the package unit.(NCI)","Package Dosing Unit","CDASH CT 2025-03-28"
"C48521","C78421",,"Unit of Drug Dispensed or Returned","PACKET","Packet Dosing Unit","A dosing measurement based on the packet unit.(NCI)","Packet Dosing Unit","CDASH CT 2025-03-28"
"C48524","C78421",,"Unit of Drug Dispensed or Returned","PATCH","Patch Dosing Unit","A dosing measurement based on the patch unit.(NCI)","Patch Dosing Unit","CDASH CT 2025-03-28"
"C48542","C78421",,"Unit of Drug Dispensed or Returned","TABLET","tab; Tablet Dosing Unit","A dosing measurement based on the tablet unit.(NCI)","Tablet Dosing Unit","CDASH CT 2025-03-28"
"C48549","C78421",,"Unit of Drug Dispensed or Returned","TUBE","Tube Dosing Unit","A dosing measurement based on the tube unit.(NCI)","Tube Dosing Unit","CDASH CT 2025-03-28"
"C48551","C78421",,"Unit of Drug Dispensed or Returned","VIAL","Vial Dosing Unit","A dosing measurement based on the vial unit.(NCI)","Vial Dosing Unit","CDASH CT 2025-03-28"
"C78429",,"Yes","Unit of Measure for Flow Rate","EXFLRTU","Unit of Measure for Flow Rate","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Unit of Measure for Flow Rate codelist. (NCI)","CDISC CDASH Unit of Measure for Flow Rate Terminology","CDASH CT 2025-03-28"
"C64777","C78429",,"Unit of Measure for Flow Rate","mL/min",,"A unit of flow rate equal to one milliliter per minute.","Milliliter per Minute","CDASH CT 2025-03-28"
"C67420","C78429",,"Unit of Measure for Flow Rate","mmol/day","mmol/24h","A unit of substance flow rate equal to one millimole per day.","Millimole per 24 Hours","CDASH CT 2025-03-28"
"C71205","C78429",,"Unit of Measure for Flow Rate","ug/day","mcg/day","A unit of mass flow rate equal to one microgram per day.","Microgram per Day","CDASH CT 2025-03-28"
"C71211","C78429",,"Unit of Measure for Flow Rate","ug/min","mcg/min","A unit of mass flow rate equal to one microgram per minute.","Microgram per Minute","CDASH CT 2025-03-28"
"C67406","C78429",,"Unit of Measure for Flow Rate","umol/day","mcmol/day","A unit of substance flow rate equal to one micromole per day.","Micromole per 24 Hours","CDASH CT 2025-03-28"
"C78423",,"Yes","Units for Exposure","EXDOSU","Units for Exposure","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Units for Exposure codelist. (NCI)","CDISC CDASH Units for Exposure Terminology","CDASH CT 2025-03-28"
"C48480","C78423",,"Units for Exposure","CAPSULE","cap; Capsule Dosing Unit","A dosing measurement based on the capsule unit.(NCI)","Capsule Dosing Unit","CDASH CT 2025-03-28"
"C48155","C78423",,"Units for Exposure","g","Gram","A unit of mass equal to one thousandth (1E-3) of a kilogram, the kilogram being the base unit of mass in the International System of Units (SI).","Gram","CDASH CT 2025-03-28"
"C28253","C78423",,"Units for Exposure","mg","Milligram","A unit of mass equal to one thousandth (1E-3) of a gram.","Milligram","CDASH CT 2025-03-28"
"C28254","C78423",,"Units for Exposure","mL","cc; cm3; Cubic Centimeter; Milliliter","A unit of volume equal to one thousandth (1E-3) of a liter.","Milliliter","CDASH CT 2025-03-28"
"C65060","C78423",,"Units for Exposure","PUFF","Puff Dosing Unit","A means of delivering a defined dose of a therapeutic aerolized solution into either the upper or lower respiratory tract. Metered-dose inhalers or spray pumps are devices that provide a puff dose for delivery into either the oral or the nasal cavity.(NCI)","Puff Dosing Unit","CDASH CT 2025-03-28"
"C48542","C78423",,"Units for Exposure","TABLET","tab; Tablet Dosing Unit","A dosing measurement based on the tablet unit.(NCI)","Tablet Dosing Unit","CDASH CT 2025-03-28"
"C48152","C78423",,"Units for Exposure","ug","mcg; Microgram","A unit of mass equal to one millionth (1E-6) of a gram.","Microgram","CDASH CT 2025-03-28"
"C78430",,"Yes","Units for Planned Exposure","EXPDOSEU","Units for Planned Exposure","A terminology subset of the CDISC SDTM Unit codelist created for CDASH Units for Planned Exposure codelist. (NCI)","CDISC CDASH Units for Planned Exposure Terminology","CDASH CT 2025-03-28"
"C48480","C78430",,"Units for Planned Exposure","CAPSULE","cap; Capsule Dosing Unit","A dosing measurement based on the capsule unit.(NCI)","Capsule Dosing Unit","CDASH CT 2025-03-28"
"C48155","C78430",,"Units for Planned Exposure","g","Gram","A unit of mass equal to one thousandth (1E-3) of a kilogram, the kilogram being the base unit of mass in the International System of Units (SI).","Gram","CDASH CT 2025-03-28"
"C28253","C78430",,"Units for Planned Exposure","mg","Milligram","A unit of mass equal to one thousandth (1E-3) of a gram.","Milligram","CDASH CT 2025-03-28"
"C28254","C78430",,"Units for Planned Exposure","mL","cc; cm3; Cubic Centimeter; Milliliter","A unit of volume equal to one thousandth (1E-3) of a liter.","Milliliter","CDASH CT 2025-03-28"
"C65060","C78430",,"Units for Planned Exposure","PUFF","Puff Dosing Unit","A means of delivering a defined dose of a therapeutic aerolized solution into either the upper or lower respiratory tract. Metered-dose inhalers or spray pumps are devices that provide a puff dose for delivery into either the oral or the nasal cavity.(NCI)","Puff Dosing Unit","CDASH CT 2025-03-28"
"C48542","C78430",,"Units for Planned Exposure","TABLET","tab; Tablet Dosing Unit","A dosing measurement based on the tablet unit.(NCI)","Tablet Dosing Unit","CDASH CT 2025-03-28"
"C48152","C78430",,"Units for Planned Exposure","ug","mcg; Microgram","A unit of mass equal to one millionth (1E-6) of a gram.","Microgram","CDASH CT 2025-03-28"
"C78431",,"Yes","Vital Signs Position of Subject","VSPOS","Vital Signs Position of Subject","A terminology subset of the CDISC SDTM Position codelist created for CDASH Vital Signs Position of Subject codelist. (NCI)","CDISC CDASH Vital Signs Position of Subject Terminology","CDASH CT 2025-03-28"
"C62122","C78431",,"Vital Signs Position of Subject","SITTING","Sitting","The state or act of one who sits; the posture of one who occupies a seat. (NCI)","Sitting","CDASH CT 2025-03-28"
"C62166","C78431",,"Vital Signs Position of Subject","STANDING","Orthostatic; Standing","The act of assuming or maintaining an erect upright position. (NCI)","Standing","CDASH CT 2025-03-28"
"C62167","C78431",,"Vital Signs Position of Subject","SUPINE","Supine","A posterior recumbent body position whereby the person lies on its back and faces upward. (NCI)","Supine Position","CDASH CT 2025-03-28"
